movieId,title,genres,year,title_clean,tag,year_str,related
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,2004.0,ghost in the shell 2: innocence (a.k.a. innocence) (inosensu),,2004.0,action animation drama scifi thriller ghost in the shell  innocence aka innocence inosensu
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,2002.0,"cat returns, the (neko no ongaeshi)",In Netflix queue,2002.0,adventure animation children fantasy cat returns the neko no ongaeshi in netflix queue
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,2002.0,"twilight samurai, the (tasogare seibei)",In Netflix queue,2002.0,drama romance twilight samurai the tasogare seibei in netflix queue
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,2003.0,"facing windows (finestra di fronte, la)",,2003.0,drama romance facing windows finestra di fronte la
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,2004.0,ginger snaps: unleashed,,2004.0,horror thriller ginger snaps unleashed
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,2004.0,'salem's lot,,2004.0,drama horror mystery thriller salems lot
27762,Comic Book: The Movie (2004),Comedy,2004.0,comic book: the movie,,2004.0,comedy comic book the movie
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,2004.0,intimate strangers (confidences trop intimes),,2004.0,drama intimate strangers confidences trop intimes
27769,Down to the Bone (2004),Drama,2004.0,down to the bone,,2004.0,drama down to the bone
27772,Ju-on: The Grudge (2002),Horror,2002.0,ju-on: the grudge,,2002.0,horror juon the grudge
27773,Old Boy (2003),Mystery|Thriller,2003.0,old boy,bizarre claustrophobic depressing disturbing hallucinatory paranoid surreal twisted,2003.0,mystery thriller old boy bizarre claustrophobic depressing disturbing hallucinatory paranoid surreal twisted
27776,Red Lights (Feux rouges) (2004),Drama,2004.0,red lights (feux rouges),,2004.0,drama red lights feux rouges
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,2004.0,ginger snaps back: the beginning,,2004.0,fantasy horror ginger snaps back the beginning
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,2003.0,one missed call (chakushin ari),,2003.0,horror mystery one missed call chakushin ari
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,2005.0,"jacket, the",,2005.0,drama mystery scifi thriller jacket the
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,2004.0,millions,religion saints,2004.0,children comedy crime drama fantasy millions religion saints
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,2004.0,starship troopers 2: hero of the federation,,2004.0,action horror scifi war starship troopers  hero of the federation
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,2003.0,ong-bak: the thai warrior (ong bak),,2003.0,action thriller ongbak the thai warrior ong bak
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,2003.0,infernal affairs 2 (mou gaan dou ii),,2003.0,action crime drama thriller infernal affairs  mou gaan dou ii
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,2004.0,"sea inside, the (mar adentro)",,2004.0,drama sea inside the mar adentro
27808,Spanglish (2004),Comedy|Drama|Romance,2004.0,spanglish,Adam Sandler family sweet,2004.0,comedy drama romance spanglish adam sandler family sweet
27815,"Chorus, The (Choristes, Les) (2004)",Drama,2004.0,"chorus, the (choristes, les)",,2004.0,drama chorus the choristes les
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,2003.0,saints and soldiers,,2003.0,action adventure drama war saints and soldiers
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,2003.0,"story of the weeping camel, the (geschichte vom weinenden kamel, die)",Animal movie camels,2003.0,documentary drama story of the weeping camel the geschichte vom weinenden kamel die animal movie camels
27821,"Interpreter, The (2005)",Drama|Thriller,2005.0,"interpreter, the",,2005.0,drama thriller interpreter the
27822,Open Water (2003),Drama|Thriller,2003.0,open water,,2003.0,drama thriller open water
27826,Touch of Pink (2004),Comedy|Drama|Romance,2004.0,touch of pink,,2004.0,comedy drama romance touch of pink
27829,Slasher (2004),Documentary,2004.0,slasher,,2004.0,documentary slasher
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,2004.0,"bobby jones, stroke of genius",,2004.0,drama bobby jones stroke of genius
27831,Layer Cake (2004),Crime|Drama|Thriller,2004.0,layer cake,British gangster confusing daniel craig Exquisite plotting. organized crime stylish Tom Hardy,2004.0,crime drama thriller layer cake british gangster confusing daniel craig exquisite plotting organized crime stylish tom hardy
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,2003.0,"return, the (vozvrashcheniye)",fatherhood,2003.0,drama return the vozvrashcheniye fatherhood
27837,Flight of the Phoenix (2004),Action|Adventure,2004.0,flight of the phoenix,,2004.0,action adventure flight of the phoenix
27838,Mean Creek (2004),Drama|Thriller,2004.0,mean creek,revenge,2004.0,drama thriller mean creek revenge
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,2005.0,"ring two, the",,2005.0,drama horror mystery thriller ring two the
27846,"Corporation, The (2003)",Documentary,2003.0,"corporation, the",,2003.0,documentary corporation the
27850,"Yes Men, The (2003)",Documentary,2003.0,"yes men, the",,2003.0,documentary yes men the
27865,Azumi (2003),Action|Adventure|Drama|Thriller,2003.0,azumi,,2003.0,action adventure drama thriller azumi
27866,In My Father's Den (2004),Drama,2004.0,in my father's den,,2004.0,drama in my fathers den
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,2004.0,tae guk gi: the brotherhood of war (taegukgi hwinalrimyeo),,2004.0,action drama war tae guk gi the brotherhood of war taegukgi hwinalrimyeo
27873,Metallica: Some Kind of Monster (2004),Documentary,2004.0,metallica: some kind of monster,,2004.0,documentary metallica some kind of monster
27878,Born into Brothels (2004),Documentary,2004.0,born into brothels,India,2004.0,documentary born into brothels india
27879,DiG! (2004),Documentary,2004.0,dig!,,2004.0,documentary dig
27882,Riding Giants (2004),Documentary,2004.0,riding giants,surfing,2004.0,documentary riding giants surfing
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,2004.0,what the #$*! do we know!? (a.k.a. what the bleep do we know!?),,2004.0,comedy documentary drama what the  do we know aka what the bleep do we know
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,2006.0,"scanner darkly, a",,2006.0,animation drama mystery scifi thriller scanner darkly a
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,2004.0,casshern,,2004.0,action drama fantasy scifi casshern
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,2004.0,outfoxed: rupert murdoch's war on journalism,,2004.0,documentary outfoxed rupert murdochs war on journalism
30707,Million Dollar Baby (2004),Drama,2004.0,million dollar baby,boxing,2004.0,drama million dollar baby boxing
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,2003.0,gozu (gokudô kyôfu dai-gekijô: gozu),,2003.0,comedy crime drama horror mystery gozu gokud kyfu daigekij gozu
30749,Hotel Rwanda (2004),Drama|War,2004.0,hotel rwanda,genocide,2004.0,drama war hotel rwanda genocide
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,2005.0,charlie and the chocolate factory,roald dahl,2005.0,adventure children comedy fantasy imax charlie and the chocolate factory roald dahl
30803,3-Iron (Bin-jip) (2004),Drama|Romance,2004.0,3-iron (bin-jip),,2004.0,drama romance iron binjip
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,2004.0,"life aquatic with steve zissou, the",heartwarming off-beat comedy quirky trippy visually appealing whimsical,2004.0,adventure comedy fantasy life aquatic with steve zissou the heartwarming offbeat comedy quirky trippy visually appealing whimsical
30812,"Aviator, The (2004)",Drama,2004.0,"aviator, the",biopic Howard Hughes movie business,2004.0,drama aviator the biopic howard hughes movie business
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,2004.0,"phantom of the opera, the",,2004.0,drama musical romance phantom of the opera the
30818,Beyond the Sea (2004),Drama|Musical,2004.0,beyond the sea,,2004.0,drama musical beyond the sea
30820,"Woodsman, The (2004)",Drama,2004.0,"woodsman, the",child abuse,2004.0,drama woodsman the child abuse
30822,In Good Company (2004),Comedy|Drama,2004.0,in good company,busniess,2004.0,comedy drama in good company busniess
30825,Meet the Fockers (2004),Comedy,2004.0,meet the fockers,Ben Stiller Robert De Niro,2004.0,comedy meet the fockers ben stiller robert de niro
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,2004.0,"assassination of richard nixon, the",,2004.0,crime drama thriller assassination of richard nixon the
30848,"Love Song for Bobby Long, A (2004)",Drama,2004.0,"love song for bobby long, a",,2004.0,drama love song for bobby long a
30850,"Merchant of Venice, The (2004)",Drama,2004.0,"merchant of venice, the",Shakespeare,2004.0,drama merchant of venice the shakespeare
30883,Fat Albert (2004),Comedy|Fantasy,2004.0,fat albert,,2004.0,comedy fantasy fat albert
30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,2004.0,"keys to the house, the (chiavi di casa, le)",,2004.0,drama keys to the house the chiavi di casa le
30892,In the Realms of the Unreal (2004),Animation|Documentary,2004.0,in the realms of the unreal,Animation Documentary Henry Darger,2004.0,animation documentary in the realms of the unreal animation documentary henry darger
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,2005.0,white noise,,2005.0,drama horror mystery scifi thriller white noise
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,2005.0,"upside of anger, the",,2005.0,comedy drama romance upside of anger the
30994,Little Miss Marker (1980),Comedy|Drama,1980.0,little miss marker,,1980.0,comedy drama little miss marker
31000,Sweet Liberty (1986),Comedy,1986.0,sweet liberty,,1986.0,comedy sweet liberty
31030,I Remember Mama (1948),Children|Drama,1948.0,i remember mama,motherhood,1948.0,children drama i remember mama motherhood
31038,Smooth Talk (1985),Drama|Romance,1985.0,smooth talk,,1985.0,drama romance smooth talk
31049,Out Cold (1989),Comedy|Thriller,1989.0,out cold,,1989.0,comedy thriller out cold
31083,Man Trouble (1992),Comedy|Romance,1992.0,man trouble,,1992.0,comedy romance man trouble
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,1973.0,battles without honor & humanity (jingi naki tatakai),,1973.0,crime drama battles without honor  humanity jingi naki tatakai
31101,Stander (2003),Action|Crime|Drama,2003.0,stander,,2003.0,action crime drama stander
31114,Imaginary Heroes (2004),Comedy|Drama,2004.0,imaginary heroes,,2004.0,comedy drama imaginary heroes
31116,Sergeant York (1941),Drama|War,1941.0,sergeant york,,1941.0,drama war sergeant york
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,2003.0,ruby & quentin (tais-toi!),,2003.0,comedy crime ruby  quentin taistoi
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,1977.0,wizards,,1977.0,animation fantasy scifi war wizards
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,2004.0,"life and death of peter sellers, the",,2004.0,comedy drama life and death of peter sellers the
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,2004.0,appleseed (appurushîdo),,2004.0,action animation fantasy scifi appleseed appurushdo
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,1977.0,"many adventures of winnie the pooh, the",,1977.0,animation children musical many adventures of winnie the pooh the
31221,Elektra (2005),Action|Adventure|Crime|Drama,2005.0,elektra,,2005.0,action adventure crime drama elektra
31223,Racing Stripes (2005),Children|Comedy,2005.0,racing stripes,,2005.0,children comedy racing stripes
31225,Coach Carter (2005),Drama,2005.0,coach carter,,2005.0,drama coach carter
31260,Boys Town (1938),Drama,1938.0,boys town,,1938.0,drama boys town
31297,Gold Diggers of 1935 (1935),Comedy|Musical,1935.0,gold diggers of 1935,,1935.0,comedy musical gold diggers of
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,1960.0,rocco and his brothers (rocco e i suoi fratelli),,1960.0,crime drama rocco and his brothers rocco e i suoi fratelli
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,2003.0,memories of murder (salinui chueok),,2003.0,crime drama mystery thriller memories of murder salinui chueok
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,1994.0,"chase, the",,1994.0,action adventure comedy crime romance thriller chase the
31410,"Downfall (Untergang, Der) (2004)",Drama|War,2004.0,"downfall (untergang, der)",,2004.0,drama war downfall untergang der
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,2005.0,assault on precinct 13,,2005.0,action crime drama thriller assault on precinct
31422,Are We There Yet? (2005),Children|Comedy,2005.0,are we there yet?,,2005.0,children comedy are we there yet
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,2005.0,alone in the dark,,2005.0,action horror scifi thriller alone in the dark
31427,Hide and Seek (2005),Horror|Mystery|Thriller,2005.0,hide and seek,,2005.0,horror mystery thriller hide and seek
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,2005.0,boogeyman,,2005.0,drama horror mystery thriller boogeyman
31433,"Wedding Date, The (2005)",Comedy|Romance,2005.0,"wedding date, the",,2005.0,comedy romance wedding date the
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,2004.0,rory o'shea was here (inside i'm dancing),,2004.0,drama rory oshea was here inside im dancing
31437,Nobody Knows (Dare mo shiranai) (2004),Drama,2004.0,nobody knows (dare mo shiranai),orphans,2004.0,drama nobody knows dare mo shiranai orphans
31445,Employee of the Month (2004),Comedy|Drama,2004.0,employee of the month,,2004.0,comedy drama employee of the month
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,1979.0,"marriage of maria braun, the (ehe der maria braun, die)",,1979.0,drama marriage of maria braun the ehe der maria braun die
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,1960.0,"trou, le (hole, the) (night watch, the)",,1960.0,crime filmnoir trou le hole the night watch the
31553,Double Dragon (1994),Action|Adventure|Sci-Fi,1994.0,double dragon,,1994.0,action adventure scifi double dragon
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,1954.0,hands off the loot (touchez pas au grisbi),,1954.0,crime drama thriller hands off the loot touchez pas au grisbi
31610,Purple Butterfly (Zi hudie) (2003),Drama,2003.0,purple butterfly (zi hudie),,2003.0,drama purple butterfly zi hudie
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,1961.0,el cid,,1961.0,action adventure drama romance war el cid
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,2004.0,howl's moving castle (hauru no ugoku shiro),anime fantasy world Hayao Miyazaki Studio Ghibli 06 Oscar Nominated Best Movie - Animation In Netflix queue,2004.0,adventure animation fantasy romance howls moving castle hauru no ugoku shiro anime fantasy world hayao miyazaki studio ghibli  oscar nominated best movie  animation in netflix queue
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,2004.0,steamboy (suchîmubôi),,2004.0,action animation drama scifi steamboy suchmubi
31664,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,1999.0,gorgeous (boh lee chun),,1999.0,action comedy romance gorgeous boh lee chun
31685,Hitch (2005),Comedy|Romance,2005.0,hitch,,2005.0,comedy romance hitch
31692,Uncle Nino (2003),Comedy,2003.0,uncle nino,,2003.0,comedy uncle nino
31694,Bride & Prejudice (2004),Comedy|Musical|Romance,2004.0,bride & prejudice,,2004.0,comedy musical romance bride  prejudice
31696,Constantine (2005),Action|Fantasy|Horror|Thriller,2005.0,constantine,,2005.0,action fantasy horror thriller constantine
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,2005.0,son of the mask,,2005.0,adventure children comedy fantasy son of the mask
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,2005.0,because of winn-dixie,,2005.0,children comedy drama because of winndixie
